666689878042787840,"today my teacher asked me ""paper mein sirf passing marks kyun aye hain?""","['today', 'my', 'teacher', 'asked', 'me', '""', 'paper', 'mein', 'sirf', 'passing', 'marks', 'kyun', 'aye', 'hain', '?', '""']","['_', 'ARGM_TMP', '_', 'ARG0', '_', 'ARG2', '_', 'ARGM_LOC', '_', '_', '_', 'ARG1', 'ARGM_MNR', 'ARG1', '_', '_', '_', '_']","['univ', 'en', 'en', 'en', 'en', 'en', 'univ', 'en', 'hi', 'hi', 'en', 'en', 'hi', 'hi', 'hi', 'univ', 'univ', 'univ']","['PUNC', 'NN', 'PRP', 'NN', 'VM', 'PRP', 'PUNC', 'NN', 'PSP', 'RP', 'NNC', 'NN', 'WQ', 'VM', 'VAUX', 'PUNC', 'PUNC', 'PUNC']"
747606254399393793,Jawab mein I miss me too bolungi,"['Jawab', 'mein', 'I', 'miss', 'me', 'too', 'bolungi']","['ARG2', '_', 'ARG0', 'ARG1', 'ARG1', '_', '_']","['hi', 'hi', 'en', 'en', 'en', 'en', 'hi']","['NN', 'PSP', 'PRP', 'VM', 'PRP', 'RP', 'VM']"
751356454498668544,Don't blame me agar aj Umar pagal ho gaya :'D,"['Do', ""n't"", 'blame', 'me', 'agar', 'aj', 'Umar', 'pagal', 'ho', 'gaya', ':', ""'"", 'D']","['_', 'ARG0', '_', 'ARGM_NEG', '_', 'ARG1', 'ARGM_MNR', 'ARGM_TMP', 'ARG0', 'ARGM_PRX', '_', '_', '_', '_', '_']","['NULL', 'NULL', 'en', 'en', 'en', 'en', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'univ', 'univ', 'en']","['CC', 'PRP', 'VAUX', 'NEG', 'VM', 'PRP', 'CC', 'NN', 'NNP', 'JJ', 'VM', 'VAUX', 'PUNC', 'PUNC', 'NN']"
744556275996909569,Rochelle Rao ka voice itna irritating kyo hai bhai ,"['Rochelle', 'Rao', 'ka', 'voice', 'itna', 'irritating', 'kyo', 'hai', 'bhai']","['_', '_', '_', 'ARG1', '_', 'ARG2_ATTR', 'ARGM_MNR', '_', 'ARGM_DIS', '_']","['ne', 'ne', 'hi', 'en', 'hi', 'en', 'hi', 'hi', 'hi', 'univ']","['NNPC', 'NNP', 'PSP', 'NN', 'INTF', 'JJ', 'PRP', 'VM', 'NN', 'SYM']"
706257538577211392,"I've tried to stay optimistic but, is duniya se aur na ho paye ga!","['I', ""'ve"", 'tried', 'to', 'stay', 'optimistic', 'but', ',', 'is', 'duniya', 'se', 'aur', 'na', 'ho', 'paye', 'ga', '!']","['ARG0', '_', '_', '_', 'ARG1', 'ARGM_PRX', '_', '_', '_', 'ARG0', '_', 'ARGM_PRX', 'ARGM_NEG', '_', '_', '_']","['en', 'en', 'en', 'en', 'en', 'en', 'en', 'univ', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'univ']","['PRP', 'VAUX', 'VM', 'VAUX', 'VM', 'JJ', 'CC', 'PUNC', 'DEM', 'NN', 'PSP', 'QF', 'NEG', 'VM', 'VAUX', 'PUNC']"
197706381879545856,"Today Sm 1 asked me on road ""bhai time kya hai?"" I said ""bohot hi kharab hai"".......","['Today', 'Sm', '1', 'asked', 'me', 'on', 'road', '""', 'bhai', 'time', 'kya', 'hai', '?', '""', 'I', 'said', '""', 'bohot', 'hi', 'kharab', 'hai', '""', '.......']","['_', 'ARGM_TMP', 'ARG0', '_', 'ARG2', '_', 'ARGM_LOC', '_', 'ARGM_DIS', 'ARG1', 'ARG2_ATTR', 'ARG1', '_', '_', '_', 'ARG0', '_', '_', '_', '_', 'ARG2_ATTRas', 'ARG1', '_', '_', '_']","['univ', 'en', 'en', 'en', 'en', 'en', 'en', 'univ', 'hi', 'en', 'hi', 'hi', 'univ', 'univ', 'NULL', 'en', 'en', 'univ', 'hi', 'hi', 'hi', 'hi', 'univ', 'univ', 'univ']","['PUNC', 'NN', 'PRP', 'VM', 'PRP', 'PSP', 'NN', 'PUNC', 'NN', 'NN', 'WQ', 'VM', 'PUNC', 'PUNC', 'CC', 'PRP', 'VM', 'PUNC', 'INTF', 'RP', 'JJ', 'VM', 'PUNC', 'PUNC', 'PUNC']"
739386764037619712,When he said *Mery mehboob qiyamat ho gi* did he mean *itni shadeed garmi ho gi*?,"['When', 'he', 'said', '*', 'Mery', 'mehboob', 'qiyamat', 'ho', 'gi', '*', 'did', 'he', 'mean', '*', 'itni', 'shadeed', 'garmi', 'ho', 'gi', '*?']","['ARGM_TMP', 'ARG0', '_', '_', '_', 'ARGM_DIS', 'ARGM_PRX', 'ARG1', '_', '_', '_', 'ARG0', '_', '_', '_', '_', 'ARG1', 'ARG1', '_', '_']","['en', 'en', 'en', 'univ', 'hi', 'hi', 'hi', 'hi', 'hi', 'univ', 'en', 'en', 'en', 'univ', 'hi', 'hi', 'hi', 'hi', 'univ', 'univ']","['RB', 'PRP', 'VM', 'SYM', 'PRP', 'NN', 'NN', 'VM', 'VAUX', 'SYM', 'VAUX', 'PRP', 'VM', 'SYM', 'INTF', 'JJ', 'NN', 'VM', 'SYM', 'PUNC']"
750097305311780864,this is all qayamat ki nishaniyaan.,"['this', 'is', 'all', 'qayamat', 'ki', 'nishaniyaan', '.']","['_', '_', 'ARG1', '_', '_', 'ARG2', '_']","['en', 'en', 'en', 'hi', 'hi', 'hi', 'univ']","['DEM', 'VM', 'PRP', 'NN', 'PSP', 'NN', 'PUNC']"
473898559667187712,the street phrase 'ilaaj chal raha hai' has taken on a great deal of respect today..,"['the', 'street', 'phrase', ""'"", 'ilaaj', 'chal', 'raha', 'hai', ""'"", 'has', 'taken', 'on', 'a', 'great', 'deal', 'of', 'respect', 'today', '..']","['_', '_', 'ARG0', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', 'ARGM_TMP', '_']","['en', 'en', 'en', 'univ', 'hi', 'hi', 'hi', 'hi', 'univ', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'univ']","['DET', 'NNC', 'NN', 'PUNC', 'NN', 'VM', 'VAUX', 'VAUX', 'PUNC', 'VAUX', 'VM', 'PSP', 'DET', 'JJ', 'NN', 'PSP', 'NN', 'NN', 'PUNC']"
715576588113285120,Kohli be like ABBE SAALON AB WICKET BHI MAIN HI LEKAR DU?,"['Kohli', 'be', 'like', 'ABBE', 'SAALON', 'AB', 'WICKET', 'BHI', 'MAIN', 'HI', 'LEKAR', 'DU', '?']","['ARG0', '_', 'ARG1', 'ARGM_DIS', 'ARGM_DIS', 'ARGM_TMP', 'ARG1', '_', 'ARG0', '_', '_', '_', '_']","['ne', 'en', 'en', 'hi', 'hi', 'hi', 'en', 'hi', 'hi', 'hi', 'hi', 'hi', 'univ']","['NNP', 'VM', 'PSP', 'INJ', 'NN', 'PRP', 'NN', 'RP', 'PRP', 'RP', 'VM', 'VM', 'PUNC']"
733305707689213953,Ab jao sansad mein aur mat bill pass hone do.,"['Ab', 'jao', 'sansad', 'mein', 'aur', 'mat', 'bill', 'pass', 'hone', 'do', '.']","['ARGM_TMP', '_', 'ARGM_LOC', '_', '_', 'ARGM_NEG', 'ARG1', 'ARGM_PRX', '_', '_', '_']","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'en', 'en', 'hi', 'hi', 'univ']","['PRP', 'VM', 'NNP', 'PSP', 'CC', 'NEG', 'NN', 'NN', 'VM', 'VAUX', 'PUNC']"
733605083024236544,Please tell me ke log mazak kar rahey hein!,"['Please', 'tell', 'me', 'ke', 'log', 'mazak', 'kar', 'rahey', 'hein', '!']","['_', 'ARG0', '_', 'ARG2', 'ARG1', 'ARG0', 'ARGM_PRX', '_', '_', '_', '_']","['en', 'NULL', 'en', 'en', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'univ']","['INJ', 'PRP', 'VM', 'PRP', 'CC', 'NN', 'NN', 'VM', 'VAUX', 'VAUX', 'PUNC']"
717466999480135680,"Dear Saare Jahan Se Achha, millions of people don't have access to any water, please do something?","['Dear', 'Saare', 'Jahan', 'Se', 'Achha', ',', 'millions', 'of', 'people', 'do', ""n't"", 'have', 'access', 'to', 'any', 'water', ',', 'please', 'do', 'something', '?']","['_', '_', '_', '_', 'ARGM_DIS', '_', '_', '_', 'ARG0', '_', 'ARGM_NEG', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_']","['en', 'hi', 'hi', 'hi', 'hi', 'univ', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'univ', 'NULL', 'en', 'en', 'en', 'univ']","['NN', 'QF', 'NN', 'PSP', 'JJ', 'PUNC', 'QC', 'PSP', 'NN', 'VAUX', 'NEG', 'VM', 'NN', 'PSP', 'QF', 'NN', 'PUNC', 'CC_CCD', 'INJ', 'VM', 'PRP', 'PUNC']"
826035521558310913,Ye sad poetry bhi achy khasy bandy ka bera'ghark krdeti ha !,"['Ye', 'sad', 'poetry', 'bhi', 'achy', 'khasy', 'bandy', 'ka', 'bera', ""'ghark"", 'krdeti', 'ha', '!']","['_', '_', 'ARG0', '_', '_', '_', '_', '_', 'ARG1', 'ARGM_PRX', '_', '_', '_', '_']","['hi', 'en', 'en', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'univ', 'univ']","['DEM', 'JJ', 'NN', 'RP', 'JJC', 'JJ', 'NN', 'PSP', 'NN', 'JJ', 'VM', 'VAUX', 'VAUX', 'PUNC']"
587678485151219713,Its love only for the frst 48 hours uske baad toh kala pani hai kala pani,"['Its', 'love', 'only', 'for', 'the', 'frst', '48', 'hours', 'uske', 'baad', 'toh', 'kala', 'pani', 'hai', 'kala', 'pani']","['ARG1', '_', 'ARG2', '_', '_', '_', '_', '_', 'ARGM_PRP', '_', 'ARGM_TMP', '_', '_', '_', '_', '_', '_', 'ARG1', '_']","['en', 'en', 'en', 'en', 'en', 'en', 'en', 'univ', 'en', 'NULL', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'NULL']","['PRP', 'VM', 'NN', 'RP', 'PSP', 'DET', 'QO', 'QC', 'NN', 'CC', 'PRP', 'NST', 'RP', 'JJ', 'NN', 'RP', 'JJ', 'NN', 'VM']"
834412062457593858,I have a feeling mera dil tootnay wala aaj phir for the 937016393th time,"['I', 'have', 'a', 'feeling', 'mera', 'dil', 'tootnay', 'wala', 'aaj', 'phir', 'for', 'the', '937016393th', 'time']","['ARG0', '_', '_', 'ARG1', '_', 'ARG1', '_', '_', 'ARGM_TMP', 'ARGM_MNR', '_', '_', '_', 'ARGM_TMP']","['en', 'en', 'en', 'en', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'en', 'en', 'univ', 'en']","['PRP', 'VM', 'DET', 'NN', 'PRP', 'NN', 'VM', 'PSP', 'NN', 'RB', 'PSP', 'DET', 'QC', 'NN']"
827391587759976448,"Why in English it's ""Million Dollar question"" and in Hindi only ""Lakh Rupaye ka sawal"" ?","['Why', 'in', 'English', 'it', ""'s"", '""', 'Million', 'Dollar', 'question', '""', 'and', 'in', 'Hindi', 'only', '""', 'Lakh', 'Rupaye', 'ka', 'sawal', '""', '?']","['_', 'ARGM_MNR', '_', 'ARGM_LOC', 'ARG1', '_', '_', '_', '_', 'ARG2', '_', '_', '_', 'ARGM_LOC', 'ARGM_MNR', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_']","['univ', 'en', 'en', 'ne', 'en', 'en', 'univ', 'en', 'en', 'en', 'univ', 'en', 'en', 'ne', 'en', 'univ', 'hi', 'hi', 'hi', 'hi', 'NULL', 'univ', 'univ', 'univ']","['PUNC', 'RB', 'PSP', 'NNP', 'PRP', 'VM', 'PUNC', 'QC', 'NNC', 'NN', 'PUNC', 'CC', 'PSP', 'NNP', 'RB', 'PUNC', 'QC', 'NN', 'PSP', 'NN', 'VM', 'PUNC', 'PUNC', 'PUNC']"
731197579556442112,"So I've missed the ""Yaar mausam bohat acha hai"" wali evening because I was lazy.","['So', 'I', ""'ve"", 'missed', 'the', '""', 'Yaar', 'mausam', 'bohat', 'acha', 'hai', '""', 'wali', 'evening', 'because', 'I', 'was', 'lazy', '.']","['_', 'ARGM_ADV', 'ARG0', '_', '_', '_', '_', 'ARGM_DIS', 'ARG1', '_', 'ARG2_ATTR', '_', '_', '_', 'ARG1', 'ARGM_CAU', 'ARG1', '_', 'ARG2', '_', '_']","['univ', 'en', 'en', 'en', 'en', 'en', 'univ', 'hi', 'hi', 'hi', 'hi', 'hi', 'univ', 'hi', 'en', 'en', 'en', 'en', 'en', 'univ', 'univ']","['PUNC', 'RB', 'PRP', 'VAUX', 'VM', 'DET', 'PUNC', 'NN', 'NN', 'INTF', 'JJ', 'VM', 'PUNC', 'PSP', 'NN', 'CC', 'PRP', 'VM', 'JJ', 'PUNC', 'PUNC']"
380026014975688704,"Bivi ne bola hai, pine ka nai
so only softdrinks","['Bivi', 'ne', 'bola', 'hai', ',', 'pine', 'ka', 'nai', 'so', 'only', 'softdrinks']","['_', 'ARG0', '_', '_', '_', '_', 'ARG1', '_', 'ARGM_NEG', '_', '_', '_', '_']","['univ', 'hi', 'hi', 'hi', 'hi', 'univ', 'hi', 'hi', 'hi', 'en', 'en', 'en', 'univ']","['PUNC', 'NN', 'PSP', 'VM', 'VAUX', 'PUNC', 'VM', 'VAUX', 'NEG', 'CC', 'JJ', 'NN', 'PUNC']"
731460088741953536,You are free to abuse in Pakistan chahay ap ghalati pay hon,"['You', 'are', 'free', 'to', 'abuse', 'in', 'Pakistan', 'chahay', 'ap', 'ghalati', 'pay', 'hon']","['ARG1', '_', 'ARG2', '_', 'ARGM_PRP', '_', 'ARGM_LOC', '_', 'ARG0', 'ARGM_PRX', '_', '_']","['en', 'en', 'en', 'en', 'en', 'en', 'ne', 'hi', 'hi', 'hi', 'hi', 'hi']","['PRP', 'VM', 'JJ', 'VAUX', 'VM', 'PSP', 'NNP', 'CC', 'PRP', 'NN', 'VM', 'VAUX']"
753583516638732288,"If they believe kai me class me jaon ga, tou ghalt fehmi hai un ki!","['If', 'they', 'believe', 'kai', 'me', 'class', 'me', 'jaon', 'ga', ',', 'tou', 'ghalt', 'fehmi', 'hai', 'un', 'ki', '!']","['_', 'ARG0', '_', 'ARG1', 'ARG0', 'ARG2_GOL', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_']","['en', 'en', 'en', 'hi', 'hi', 'en', 'hi', 'hi', 'univ', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'univ']","['CC', 'PRP', 'VM', 'CC', 'PRP', 'NN', 'PSP', 'VM', 'PUNC', 'CC', 'JJ', 'NN', 'VM', 'PRP', 'PSP', 'PUNC']"
714144112862212097,If breakups are good for your career toh breakups achhe hai. :D,"['If', 'breakups', 'are', 'good', 'for', 'your', 'career', 'toh', 'breakups', 'achhe', 'hai', '.', ':D']","['_', 'ARG1', '_', 'ARG2_ATTR', '_', '_', 'ARGM_PRP', '_', 'ARG1', 'ARG2_ATTR', '_', '_', '_']","['en', 'en', 'en', 'en', 'en', 'en', 'en', 'hi', 'en', 'hi', 'hi', 'univ', 'univ']","['CC', 'NN', 'VM', 'JJ', 'PSP', 'PRP', 'NN', 'CC', 'NN', 'JJ', 'VM', 'PUNC', 'SYM']"
831232488794112003,Aj tk kbi ksi ne Valentine's day pr propose ni kra ,"['Aj', 'tk', 'kbi', 'ksi', 'ne', 'Valentine', ""'s"", 'day', 'pr', 'propose', 'ni', 'kra']","['ARGM_TMP', '_', 'ARGM_TMP', 'ARG0', '_', '_', '_', 'ARGM_TMP', '_', 'ARGM_PRX', 'ARGM_NEG', '_', '_']","['hi', 'hi', 'hi', 'hi', 'hi', 'ne', 'en', 'en', 'hi', 'en', 'hi', 'hi', 'univ']","['NN', 'PSP', 'PRP', 'PRP', 'PSP', 'NNP', 'PSP', 'NN', 'PSP', 'NN', 'NEG', 'VM', 'SYM']"
752783444866805761,"Salman was absolutely right when he said ""ab toh sare jahaan me hoga, Mera hi Jalwa""","['Salman', 'was', 'absolutely', 'right', 'when', 'he', 'said', '""', 'ab', 'toh', 'sare', 'jahaan', 'me', 'hoga', ',', 'Mera', 'hi', 'Jalwa', '""']","['_', 'ARG1', '_', '_', 'ARG2_ATTR', 'ARGM_TMP', 'ARG0', '_', '_', 'ARGM_TMP', '_', '_', 'ARGM_LOC', '_', 'ARG1', '_', '_', '_', 'ARGM_PRX', '_']","['univ', 'ne', 'en', 'en', 'en', 'en', 'en', 'en', 'univ', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'univ', 'hi', 'hi', 'hi', 'univ']","['PUNC', 'NNP', 'VM', 'RB', 'JJ', 'RB', 'PRP', 'VM', 'PUNC', 'PRP', 'RP', 'QF', 'NN', 'PSP', 'VM', 'PUNC', 'PRP', 'RP', 'NN', 'PUNC']"
639249181241049088,"Atul Anjan just had his ""Jeevan Safal Ho Gaya"" moment after he was trending on Twitter.","['Atul', 'Anjan', 'just', 'had', 'his', '""', 'Jeevan', 'Safal', 'Ho', 'Gaya', '""', 'moment', 'after', 'he', 'was', 'trending', 'on', 'Twitter', '.']","['_', '_', 'ARG0', 'ARGM_MNR', '_', '_', '_', 'ARG1', 'ARGM_PRX', '_', '_', '_', 'ARG1', '_', 'ARG0', '_', 'ARGM_TMP', '_', 'ARGM_LOC', '_', '_']","['univ', 'ne', 'ne', 'en', 'en', 'en', 'univ', 'hi', 'hi', 'hi', 'hi', 'univ', 'en', 'en', 'en', 'en', 'en', 'en', 'ne', 'univ', 'univ']","['PUNC', 'NNPC', 'NNP', 'RB', 'VM', 'PRP', 'PUNC', 'NN', 'JJ', 'VM', 'VAUX', 'PUNC', 'NN', 'PSP', 'PRP', 'VAUX', 'VM', 'PSP', 'NNP', 'PUNC', 'PUNC']"
559729925649739777,Suicidal illegal karne se acha hai baaki laws theek karlo.,"['Suicidal', 'illegal', 'karne', 'se', 'acha', 'hai', 'baaki', 'laws', 'theek', 'karlo', '.']","['ARG1', 'ARGM_PRX', '_', '_', '_', 'ARG2_ATTR', '_', '_', 'ARG1', 'ARGM_PRX', '_', '_', '_']","['en', 'en', 'hi', 'hi', 'NULL', 'hi', 'hi', 'hi', 'en', 'hi', 'hi', 'hi', 'univ']","['NN', 'JJ', 'VM', 'PSP', 'CC', 'JJ', 'VM', 'JJ', 'NN', 'JJ', 'VM', 'VAUX', 'PUNC']"
760550377045491716,"Ye jo kehte hain ""I am not like others""

Sabse baray player he yahi nikalte hain","['Ye', 'jo', 'kehte', 'hain', '""', 'I', 'am', 'not', 'like', 'others', '""', 'Sabse', 'baray', 'player', 'he', 'yahi', 'nikalte', 'hain']","['_', 'ARG0', 'ARG1', '_', '_', '_', 'ARG0', '_', 'ARGM_NEG', '_', 'ARG2_ATTR', '_', '_', '_', 'ARG1', '_', '_', 'ARG1', '_', '_', '_']","['univ', 'hi', 'hi', 'hi', 'hi', 'univ', 'en', 'en', 'en', 'en', 'en', 'univ', 'hi', 'hi', 'en', 'hi', 'NULL', 'hi', 'hi', 'hi', 'univ']","['PUNC', 'PRP', 'PRP', 'VM', 'VAUX', 'PUNC', 'PRP', 'VM', 'NEG', 'PSP', 'PRP', 'PUNC', 'INTF', 'JJ', 'NN', 'VM', 'CC', 'PRP', 'VM', 'VAUX', 'PUNC']"
775017036686749696,Black money list may sab upper caste walay hee kyon haen ?,"['Black', 'money', 'list', 'may', 'sab', 'upper', 'caste', 'walay', 'hee', 'kyon', 'haen', '?']","['_', '_', 'ARGM_LOC', '_', 'ARG1', '_', 'ARG2_ATTR', '_', '_', 'ARGM_MNR', '_', '_']","['en', 'en', 'en', 'hi', 'hi', 'en', 'en', 'hi', 'hi', 'hi', 'hi', 'univ']","['JJ', 'NNC', 'NN', 'PSP', 'PRP', 'JJ', 'NN', 'PSP', 'RP', 'WQ', 'VM', 'PUNC']"
836447114779635712,"""Account credited with salary"" text is English for ""itne bhi kyu diye, yeh bhi rakh lo"".","['""', 'Account', 'credited', 'with', 'salary', '""', 'text', 'is', 'English', 'for', '""', 'itne', 'bhi', 'kyu', 'diye', ',', 'yeh', 'bhi', 'rakh', 'lo', '""', '.']","['_', 'ARG2_GOL', '_', '_', 'ARG1', '_', 'ARG1', '_', 'ARG2', '_', '_', 'ARG1', '_', 'ARG2_MNR', '_', '_', 'ARGM_PRP', 'ARG1', '_', '_', '_', '_', '_', '_']","['univ', 'en', 'en', 'en', 'en', 'univ', 'en', 'en', 'ne', 'en', 'univ', 'hi', 'hi', 'hi', 'hi', 'univ', 'NULL', 'hi', 'hi', 'hi', 'hi', 'univ', 'univ', 'univ']","['PUNC', 'NN', 'VM', 'PSP', 'NN', 'PUNC', 'NN', 'VM', 'NNP', 'PSP', 'PUNC', 'QF', 'RP', 'WQ', 'VM', 'PUNC', 'CC', 'PRP', 'RP', 'VM', 'VAUX', 'PUNC', 'PUNC', 'PUNC']"
733691465881292800,Aaj dd haar gayi toh out ya almost out ??,"['Aaj', 'dd', 'haar', 'gayi', 'toh', 'out', 'ya', 'almost', 'out', '??']","['_', 'ARGM_TMP', 'ARG0', '_', '_', '_', 'ARG1', '_', '_', '_', 'ARG1', '_', '_']","['NULL', 'hi', 'acro', 'hi', 'hi', 'hi', 'en', 'NULL', 'hi', 'en', 'en', 'NULL', 'univ']","['CC', 'NN', 'NNP', 'VM', 'VAUX', 'CC', 'RB', 'VM', 'CC', 'RB', 'RB', 'VM', 'PUNC']"
415140926734868480,"By supporting AAP Congress is living up to its promise of ""Congress ka haat aam admi ke saath""","['By', 'supporting', 'AAP', 'Congress', 'is', 'living', 'up', 'to', 'its', 'promise', 'of', '""', 'Congress', 'ka', 'haat', 'aam', 'admi', 'ke', 'saath', '""']","['_', '_', '_', 'ARG1', 'ARG0', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', 'ARG1', '_', 'ARG2_ATTR', '_', '_', '_', '_']","['univ', 'en', 'en', 'acro', 'ne', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'univ', 'ne', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'univ', 'NULL']","['PUNC', 'PSP', 'VM', 'NNP', 'NNP', 'VAUX', 'VM', 'RP', 'PSP', 'PRP', 'NN', 'PSP', 'PUNC', 'NNP', 'PSP', 'NN', 'JJ', 'NN', 'PSP', 'NST', 'PUNC', 'VM']"
